4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_ftpa_eval_summary.txt,correct,0.313326680228764
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_ftpr_eval_summary.txt,over,0.388157217978736
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_ftpr_eval_summary.txt,under,0.0334679307565348
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_ftpr_eval_summary.txt,mis,0.280900472114536
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_ftpr_eval_summary.txt,correct,0.297474379150194
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_mia_eval_summary.txt,over,0.0187402602387441
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_mia_eval_summary.txt,under,0.613509384715772
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_mia_eval_summary.txt,mis,0.159266111388324
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_mia_eval_summary.txt,correct,0.20848424365716
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_mir_eval_summary.txt,over,0.28797528115764
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_mir_eval_summary.txt,under,0.0522903312478409
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_mir_eval_summary.txt,mis,0.357672436955437
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_mir_eval_summary.txt,correct,0.302061950639082
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_puddle_eval_summary.txt,over,0.79695083099835
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_puddle_eval_summary.txt,under,0.000613365063524354
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_puddle_eval_summary.txt,mis,0.0154039841860822
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Russian_p_puddle_eval_summary.txt,correct,0.187031819752044
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_ag_eval_summary.txt,over,0.387182167283965
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_ag_eval_summary.txt,under,0.0197800449907973
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_ag_eval_summary.txt,mis,0.115021927333046
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_ag_eval_summary.txt,correct,0.478015860392193
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_base0_eval_summary.txt,over,0
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_base0_eval_summary.txt,under,0.920209502601741
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_base0_eval_summary.txt,mis,0
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_base0_eval_summary.txt,correct,0.0797904973982594
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_base1_eval_summary.txt,over,0.946647276693404
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Yucatec_p_base1_eval_summary.txt,under,0
